title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Email Chat Detection Using Semantic Implemented Relegated Auto Converter,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:2P1L_qKh6hAC,R9mwtaUAAAAJ:2P1L_qKh6hAC,"K Manasa, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6689-6690, 2017",2017,,,,
Working with High Dimensional Data Arrangement Using Feature Selection,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:70eg2SAEIzsC,R9mwtaUAAAAJ:70eg2SAEIzsC,"STS PHANINDRA, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6678-6680, 2017",2017,,,,
Protected Transfer Steering Using Explanation Pre-Division For Reserve Optimization Emerge,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:35N4QoGY0k4C,R9mwtaUAAAAJ:35N4QoGY0k4C,"T Jyothsna, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6666-6668, 2017",2017,,,,
Travel De Association Procedure For Contradict A Inclusive Eavesdropper In WSNS,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:vV6vV6tmYwMC,R9mwtaUAAAAJ:vV6vV6tmYwMC,"M Sushma, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6663-6665, 2017",2017,,,,
Distinctiveness-Based Key-Legitimate And Key Exchange Protocols,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:lSLTfruPkqcC,R9mwtaUAAAAJ:lSLTfruPkqcC,"D Srija, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6660-6662, 2017",2017,,,,
Unessential Energetic Proof Of Achievement For Multiple-Consumer Environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:RYcK_YlVTxYC,R9mwtaUAAAAJ:RYcK_YlVTxYC,"SA Rani, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6656-6659, 2017",2017,,,,
Unessential Energetic Proof Of Achievement For Multiple-Consumer Environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:J_g5lzvAfSwC,R9mwtaUAAAAJ:J_g5lzvAfSwC,"SA Rani, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6656-6659, 2017",2017,,,,
Proficient License Less Entrance Organize For Wireless Body Area Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:NaGl4SEjCO4C,R9mwtaUAAAAJ:NaGl4SEjCO4C,"A Sravani, DRCA Naidu","International Journal of Innovative Technology and Research 5 (4), 6653-6655, 2017",2017,,,,
Changing the Indian Telecom Sector: Reliance Jio,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:XiSMed-E-HIC,R9mwtaUAAAAJ:XiSMed-E-HIC,"CV Keerthipriya, MR Sri, D Srija, RCA Naidu",,2017,,,,
Determining Evolving Focueses in Social Torrents via LinkDifference Exposure,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:_kc_bZDykSQC,R9mwtaUAAAAJ:_kc_bZDykSQC,DRCAN Rajasekhar Reddy.p,"IJITR 5 (1), 3, 2016",2016,,,,
Confidentiality Planning Implication Of User-Uploaded Images On Contented Distribution Sites,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:4DMP91E08xMC,R9mwtaUAAAAJ:4DMP91E08xMC,DRCAN Swetha sri,"IJITR 4 (6), 3, 2016",2016,,,,
Right key conversation Protocols for similar network categorizer System,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:aqlVkmm33-oC,R9mwtaUAAAAJ:aqlVkmm33-oC,DRCAN Bandari sruthi,"IJITR 4 (6), 3, 2016",2016,,,,
Physical-Strength Recognition Of Circulation from peep Torrent Analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:qxL8FJ1GzNcC,R9mwtaUAAAAJ:qxL8FJ1GzNcC,DRCAN K.Nithya,"IJITR 4 (6), 3, 2016",2016,,,,
Knowledge Identification Renewal: From Workings to Image,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:M3ejUd6NZC8C,R9mwtaUAAAAJ:M3ejUd6NZC8C,DRCAN M.Vidya Rani,"IJITR 4 (6), 3, 2016",2016,,,,
Request Aware Strength of character of Indefinite Objects,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:4TOpqqG69KYC,R9mwtaUAAAAJ:4TOpqqG69KYC,DRCAN G.Sindhura,"IJITR 4 (6), 3, 2016",2016,,,,
An advanced authentication system for multi server environment with snort,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:kNdYIx-mwKoC,R9mwtaUAAAAJ:kNdYIx-mwKoC,"MD Sai, RCA Naidu, VS Rani, MSK Murthy, K Meghana","2016 International Conference on Advances in Computing, Communications and …, 2016",2016,,,,
A Distrition-Resistant Routing frame work for video traffic in wireless multihop networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:dhFuZR0502QC,R9mwtaUAAAAJ:dhFuZR0502QC,CBDRCA Naidu,"IJCST 7 (3), 4, 2016",2016,,,,
An innovative Radio Transmission Utilizing Queue of Multi-Interfaces,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:9ZlFYXVOiuMC,R9mwtaUAAAAJ:9ZlFYXVOiuMC,DRCAN G Gopi,"International journal of Innovative Technology and research 4, 3, 2016",2016,,,,
A Semantic Approach to find the social media’s short messages in Global context,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:QIV2ME_5wuYC,R9mwtaUAAAAJ:QIV2ME_5wuYC,DRCAN V Roja,"International journal of reviews on recent Electronics and Computer science 4, 5, 2016",2016,,,,
An innovative Numbering Scheme for information Querying phase,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:mVmsd5A6BfQC,R9mwtaUAAAAJ:mVmsd5A6BfQC,DRCAN Y Swathi,"International journal of reviews on recent electronic and computer Science 4 …, 2016",2016,,,,
Reducing the enormous amount of noise and repetition in short massage database,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:Wp0gIr-vW9MC,R9mwtaUAAAAJ:Wp0gIr-vW9MC,DRCAN Dangri Darshana Krushnaji,"IJITR 4 (8), 3, 2016",2016,,,,
Client Assessment Problem for continuous Distributive interactive Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:mB3voiENLucC,R9mwtaUAAAAJ:mB3voiENLucC,DRCAN M.Archana,"International Journal of Computer Science& Technology 7 (3), 4, 2016",2016,,,,
Client Assessment Problem for continuous Distributive interactive Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:-f6ydRqryjwC,R9mwtaUAAAAJ:-f6ydRqryjwC,DRCAN M.Archana,"International Journal of Computer Science& Technology 7 (3), 3, 2016",2016,,,,
Train Collision Avoidance by Using Sensors,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:hC7cP41nSMkC,R9mwtaUAAAAJ:hC7cP41nSMkC,DRCAN NagaHema Kumari .V,"International Journal of Advanced Research in Computer Science and Software …, 2016",2016,,,,
A game-therotical method of the interactions among the nodes violating the timing channel to obtain relisence jamming attacks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:qUcmZB5y_30C,R9mwtaUAAAAJ:qUcmZB5y_30C,DRCAN Naga venkata divya,"International Journal of Computer Science& Technology 7 (3), 3, 2016",2016,,,,
Introducing A new way of visual search system based on the classifiers,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:IWHjjKOFINEC,R9mwtaUAAAAJ:IWHjjKOFINEC,DRCAN M.Mrudhula,"International Journal of Innovative Technology and research 7 (3), 3, 2016",2016,,,,
Identifying the Replicas in Shorter time maintaining by the Quality,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:ZeXyd9-uunAC,R9mwtaUAAAAJ:ZeXyd9-uunAC,DRCAN K.Sucharitha,"International Journal of Innovative Technology and research 4 (4), 3, 2016",2016,,,,
A Survey on Social Internet of Things (SIoT) Revolutionize in Business and Multimedia,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:HDshCWvjkbEC,R9mwtaUAAAAJ:HDshCWvjkbEC,DRCAN 23) M.Divya Sai,"International Journal of innovative research in Computer and communication …, 2016",2016,,,,
Schematic Implementation of high data trust Worthiness in Decsions In Unwired Bem Nets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:L8Ckcad2t8MC,R9mwtaUAAAAJ:L8Ckcad2t8MC,DRCA T.Anusha,"International Journal of Innovative Technology and research 4 (4), 3, 2016",2016,,,,
An Effective Secure Information Access model different Trusters,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:7PzlFSSx8tAC,R9mwtaUAAAAJ:7PzlFSSx8tAC,BRDRCA Naidu,"IJRRECS 4 (8), 6, 2016",2016,,,,
New approach of authentication method based on profiles,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:5nxA0vEk-isC,R9mwtaUAAAAJ:5nxA0vEk-isC,"RCA Naidu, K Meghana, PS Avadhani, IUM Rao","2016 3rd International Conference on Recent Advances in Information …, 2016",2016,,,,
Cloud based Video Streaming Techniques based on real world Experiments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:hFOr9nPyWt4C,R9mwtaUAAAAJ:hFOr9nPyWt4C,SSDRCA Naidu,"International Journal of innovative research in Computer and communication …, 2016",2016,,,,
Cloud-Based Video Streaming Techniques Based on Real-World Experiments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:f2IySw72cVMC,R9mwtaUAAAAJ:f2IySw72cVMC,"S Sri, RCA Naidu",,2016,,,,
Encounter of Classification Deception for Mobile Apps,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:YOwf2qJgpHMC,R9mwtaUAAAAJ:YOwf2qJgpHMC,DRCAN Manda Praveen,"IJITR 5 (1), 3, 2016",2016,,,,
A Routing Technique for Communication Varies Based on Geographical Location,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:UebtZRa9Y70C,R9mwtaUAAAAJ:UebtZRa9Y70C,"KM A.Swathi, Dr.R.China Appala Naidu, Tata A S K Ishwarya","ICCSPCIT-2015, 64-67, 2015",2015,,,,
Heterogeneous apllication area in data mining,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:Se3iqnhoufwC,R9mwtaUAAAAJ:Se3iqnhoufwC,DRCAN Tata A S K Ishwarya,"ICCSPCIT-2015, 128-132, 2015",2015,,,,
Reserving Space for Embedding Data in Encrypted Images,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:TQgYirikUcIC,R9mwtaUAAAAJ:TQgYirikUcIC,DRCAN P.Manjusha,"International Journal of innovative research in Computer and communication …, 2015",2015,,,,
Identifying the Authorized Users in the Network with New Methodology,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:R3hNpaxXUhUC,R9mwtaUAAAAJ:R3hNpaxXUhUC,DRCAN 27) Naga Durga Saile,"International Journal of innovative research in Computer and communication …, 2015",2015,,,,
Combined Transfer Routing and Circulation of Protection in Elevated Rapidity Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:roLk4NBRz8UC,R9mwtaUAAAAJ:roLk4NBRz8UC,RCAN Bathala Subbarayudu,"International Journal & Magazine of Engineering, Technology, Management and …, 2015",2015,,,,
A Novel Methodology to identify the Intruders and Attackers in the Network with Snort,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:LkGwnXOMwfcC,R9mwtaUAAAAJ:LkGwnXOMwfcC,"KM Bathala Subbarayudu, Dr.R.China Appala Naidu","IJIRCCE 3 (9), 8957-8963, 2015",2015,,,,
Decentralized Access Control with policy hiding to store data in clouds,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:RHpTSmoSYBkC,R9mwtaUAAAAJ:RHpTSmoSYBkC,DRCAN Anusha R,"International Journal of software and Hardware Research in Engineering 3 (9), 5, 2015",2015,,,,
A Descriptive Study on Mobile Applications for user interaction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:_Qo2XoVZTnwC,R9mwtaUAAAAJ:_Qo2XoVZTnwC,DRCAN Naga Hema V,"International Journal of Innovative Science, Engineering & Technology 2 (9), 3, 2015",2015,,,,
EFFECT OF PARTIAL REPLACEMENT OF CEMENT BYFLY ASH AND ADDITION OF GRANITE POWDER ON THE PROPERTIES OF CONCRETE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:u9iWguZQMMsC,R9mwtaUAAAAJ:u9iWguZQMMsC,"DAA Michael, DBK Kamesh, RCA Naidu, GD Kumar",,2015,,,,
Securing Sensitive Data in Distributed Cloud Storage Using Identity Based Encryption,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:r0BpntZqJG4C,R9mwtaUAAAAJ:r0BpntZqJG4C,RCAN B. Sridhar Goud,"International Journal of Innovative Technologies 3 (3), 4, 2015",2015,,,,
Finding Zombies by Auditing out going Mails,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=R9mwtaUAAAAJ&pagesize=100&citation_for_view=R9mwtaUAAAAJ:j3f4tGmQtD8C,R9mwtaUAAAAJ:j3f4tGmQtD8C,RCAN R.Lokesh,"Online International Interdisciplinary Research Journal 5 (4), 8, 2015",2015,,,,
