title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Development of BSP for ARM9 Evaluation Board,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:u5HHmVD_uO8C,daxojLsAAAAJ:u5HHmVD_uO8C,"V Pandit, S Dessai, S Chaudhari","International Journal of Reconfigurable and Embedded Systems 4 (3), 2015",2015,3.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=1610446699254392771,https://serpapi.com/search.json?cites=1610446699254392771&engine=google_scholar&hl=en,1610446699254392771
Intelligent DDoS Attack Detection for IoT Network Scenario using NS3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:35N4QoGY0k4C,daxojLsAAAAJ:35N4QoGY0k4C,"SS Chaudhari, L Manjula, CS Muttur, AM Shadaksharaiah, D Preethi, ...","2023 International Conference on Integrated Intelligence and Communication …, 2023",2023,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=7335668879153384466,https://serpapi.com/search.json?cites=7335668879153384466&engine=google_scholar&hl=en,7335668879153384466
A Survey on Game Theory based Interference Mitigation in WBASN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:r0BpntZqJG4C,daxojLsAAAAJ:r0BpntZqJG4C,"S Chaudhari, SN Aradhya, SB Thomas, S Pandey, RPS Durbha","International Journal of Sensors Wireless Communications and Control 12 (2 …, 2022",2022,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9088878928401711846,https://serpapi.com/search.json?cites=9088878928401711846&engine=google_scholar&hl=en,9088878928401711846
Accurate equivalent circuit parameter estimation using electrochemical battery modelling for pulsed load applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:RHpTSmoSYBkC,daxojLsAAAAJ:RHpTSmoSYBkC,"C Bhat, J Channegowda, S Chaudhari, K Naraharisetti","2021 IEEE Mysore Sub Section International Conference (MysuruCon), 1-4, 2021",2021,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11090096175728809765,https://serpapi.com/search.json?cites=11090096175728809765&engine=google_scholar&hl=en,11090096175728809765
Simulation of Onset and Propagation of Heat within Lithium-ion Battery Pack During Thermal Runaway,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:ZeXyd9-uunAC,daxojLsAAAAJ:ZeXyd9-uunAC,"C Bhat, J Channegowda, V George, S Chaudhari, K Naraharisetti","2021 IEEE PES/IAS PowerAfrica, 1-3, 2021",2021,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=689194450021393849,https://serpapi.com/search.json?cites=689194450021393849&engine=google_scholar&hl=en,689194450021393849
Multi-objective geographic routing protocol for wireless ad-hoc networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:MXK_kJrjxJIC,daxojLsAAAAJ:MXK_kJrjxJIC,"NS Arjun, SS Chaudhari","2018 3rd IEEE International Conference on Recent Trends in Electronics …, 2018",2018,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=2427778876061688885,https://serpapi.com/search.json?cites=2427778876061688885&engine=google_scholar&hl=en,2427778876061688885
Resource prediction-based routing using agents in mobile ad hoc networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:YsMSGLbcyi4C,daxojLsAAAAJ:YsMSGLbcyi4C,"SS Chaudhari, RC Biradar","International Journal of Communication Networks and Distributed Systems 20 …, 2018",2018,2.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15806103133279938932,https://serpapi.com/search.json?cites=15806103133279938932&engine=google_scholar&hl=en,15806103133279938932
Personalizing nutrition and recipe recommendation using attention mechanism with an ensemble model,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:D03iK_w7-QYC,daxojLsAAAAJ:D03iK_w7-QYC,"S Chaudhari, A Rane, AR Kumar","Clinical eHealth 8, 66-77, 2025",2025,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12165292427165700855,https://serpapi.com/search.json?cites=12165292427165700855&engine=google_scholar&hl=en,12165292427165700855
Hash overhead analysis for gop-level video deduplication in cloud storage environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:zA6iFVUQeVQC,daxojLsAAAAJ:zA6iFVUQeVQC,"S Chaudhari, R Aparna, A Anchalia, AM Somayaji, AS Kumar","2024 International Conference on Smart Systems for applications in …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15378209046417543634,https://serpapi.com/search.json?cites=15378209046417543634&engine=google_scholar&hl=en,15378209046417543634
Simulation-Based Evaluation of Multisink Routing Protocol in Underwater Network Environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:rO6llkc54NcC,daxojLsAAAAJ:rO6llkc54NcC,"S Chaudhari, KS Aisiri, VR Patil, A Kanavalli, L Manjula","2024 International Conference on Smart Systems for applications in …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9141154323827464121,https://serpapi.com/search.json?cites=9141154323827464121&engine=google_scholar&hl=en,9141154323827464121
Federated vehicular tailgating detection utilizing distance and speed data analytics for intelligent transport system,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:3s1wT3WcHBgC,daxojLsAAAAJ:3s1wT3WcHBgC,"S Velumail, SS Chaudhari, TSS Kiran","2024 10th International Conference on Communication and Signal Processing …, 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6719383718518785063,https://serpapi.com/search.json?cites=6719383718518785063&engine=google_scholar&hl=en,6719383718518785063
Deep Learning Framework with Convolutional Sequential Semantic Embedding for Mining High-Utility Itemsets and Top-N Recommendations.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:pqnbT2bcN3wC,daxojLsAAAAJ:pqnbT2bcN3wC,S Chaudhari,"Journal of Information & Communication Convergence Engineering 22 (1), 2024",2024,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14508148112380352791,https://serpapi.com/search.json?cites=14508148112380352791&engine=google_scholar&hl=en,14508148112380352791
Hybrid Model of Fireworks Algorithm and Deep Learning for Drought Prediction using Satellite Data,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:RYcK_YlVTxYC,daxojLsAAAAJ:RYcK_YlVTxYC,"A Paudel, BN Bhavana, A Anchalia, A Kakati, S Chaudhari","2023 IEEE International Conference on Electronics, Computing and …, 2023",2023,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17926815187298148949,https://serpapi.com/search.json?cites=17926815187298148949&engine=google_scholar&hl=en,17926815187298148949
Harris Hawk Optimization-Based Distributed Denial of Service Attack Detection in IoT Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:ns9cj8rnVeAC,daxojLsAAAAJ:ns9cj8rnVeAC,"SS Chaudhari, DAD Yamini","2023 4th International Conference for Emerging Technology (INCET), 1-7, 2023",2023,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15961706540613050725,https://serpapi.com/search.json?cites=15961706540613050725&engine=google_scholar&hl=en,15961706540613050725
Cumulative Summary List Driven Lightweight Frequent Closed High Utility Itemset Mining,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:NMxIlDl6LWMC,daxojLsAAAAJ:NMxIlDl6LWMC,"S Siva, S Chaudhari","2023 2nd International Conference for Innovation in Technology (INOCON), 1-6, 2023",2023,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=3704383981117342901,https://serpapi.com/search.json?cites=3704383981117342901&engine=google_scholar&hl=en,3704383981117342901
Integrated data aggregation with fault-tolerance and lifetime energy-aware adaptive routing in coffee plantations using WSNs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:blknAaTinKkC,daxojLsAAAAJ:blknAaTinKkC,"RZ Ahmed, K Sravani, SS Chaudhari, SS Selvi, SL Gangadharaiah","Indonesian Journal of Electrical Engineering and Computer Science 24 (1 …, 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17259487430009867372,https://serpapi.com/search.json?cites=17259487430009867372&engine=google_scholar&hl=en,17259487430009867372
Investigation of cell to cell gap during onset of thermal runaway within lithium-ion battery pack,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:e5wmG9Sq2KIC,daxojLsAAAAJ:e5wmG9Sq2KIC,"C Bhat, J Channegowda, V George, S Chaudhari, K Naraharisetti","2021 IEEE International Power and Renewable Energy Conference (IPRECON), 1-5, 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13533032948614774462,https://serpapi.com/search.json?cites=13533032948614774462&engine=google_scholar&hl=en,13533032948614774462
Video Analytics-based Ingredient Detection for Smart Chef using YOLOv3 and ImageAI,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:mB3voiENLucC,daxojLsAAAAJ:mB3voiENLucC,"R Aparna, S Chaudhari, KR Singh, FA Mohammad, M Padmannavar, ...","2021 International Conference on Recent Trends on Electronics, Information …, 2021",2021,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10042293993163461200,https://serpapi.com/search.json?cites=10042293993163461200&engine=google_scholar&hl=en,10042293993163461200
Survey on intelligent control approaches for prediction of boiler efficiency in thermal power plant,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:LkGwnXOMwfcC,daxojLsAAAAJ:LkGwnXOMwfcC,"S Thota, RP Mandi, S Chaudhari","2018 Second International Conference on Green Computing and Internet of …, 2018",2018,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18426805741508712466,https://serpapi.com/search.json?cites=18426805741508712466&engine=google_scholar&hl=en,18426805741508712466
"Updating of ManufactOn Software in Collaborative, Cloud and Mobile Solution in Civil Construction",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:0EnyYjriUFMC,daxojLsAAAAJ:0EnyYjriUFMC,"HM Veda, S Chaudhari","International Conference on Intelligent Data Communication Technologies and …, 2018",2018,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=14482322175308532511,https://serpapi.com/search.json?cites=14482322175308532511&engine=google_scholar&hl=en,14482322175308532511
Prediction capability of neural network models for higher heating value used for boiler efficiency,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:ufrVoPGSRksC,daxojLsAAAAJ:ufrVoPGSRksC,"S Thota, RP Mandi, N Ramesh, S Chaudhari","2017 International Conference On Smart Technologies For Smart Nation …, 2017",2017,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=11927433271284986202,https://serpapi.com/search.json?cites=11927433271284986202&engine=google_scholar&hl=en,11927433271284986202
Design and Development of Embedded System for Monitoring Driver Behaviour using Lane Sensors,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:Y0pCki6q_DkC,daxojLsAAAAJ:Y0pCki6q_DkC,"PK Sharath, S Chaudhari, SGSP Yadav, AJ Chandrasekhar","SasTech 8 (2), 89, 2009",2009,1.0,https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13929936096192911021,https://serpapi.com/search.json?cites=13929936096192911021&engine=google_scholar&hl=en,13929936096192911021
Video Deduplication Using Clustering and Hashing-Based Layered Coarse Resolution Approach for Cloud Storage,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:NhqRSupF_l8C,daxojLsAAAAJ:NhqRSupF_l8C,"S Chaudhari, R Aparna, A Anchalia, AM Somayaji, AS Kumar","Journal of Artificial Intelligence and Technology, 2025",2025,,,,
Federated Deep Learning-Based Security Model Against DDoS Attack for Cloud Environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:abG-DnoFyZgC,daxojLsAAAAJ:abG-DnoFyZgC,"J Tolanur, S Chaudhari","Journal of Artificial Intelligence and Technology 5, 430-440, 2025",2025,,,,
Federated Learning-Based Travel Time Prediction for Adaptive Congestion Control Using 5G-Assisted Roundabout Traffic Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:b0M2c_1WBrUC,daxojLsAAAAJ:b0M2c_1WBrUC,"V Subbulakshmi, S Chaudhari, S Pathan","IEEE Access, 2025",2025,,,,
MULTI-LEVEL VIDEO ANALYTICS FOR EFFICIENT DEDUPLICATION IN CLOUD STORAGE,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:EUQCXRtRnyEC,daxojLsAAAAJ:EUQCXRtRnyEC,"A RAMALINGIAH, S CHAUDHARI","TPM–Testing, Psychometrics, Methodology in Applied Psychology 32 (S4 (2025 …, 2025",2025,,,,
Transfer Learning-based DDoS Detection and Mitigation in a MATLAB-Simulated 5G Network Environment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:bFI3QPDXJZMC,daxojLsAAAAJ:bFI3QPDXJZMC,"SS Chaudhari, J Tolanur, KAV Balaji, K Sah, L Mahindro","2025 3rd International Conference on Self Sustainable Artificial …, 2025",2025,,,,
Multi-Source Data-Driven Intelligent Model for Credit Assessment in Agricultural Financing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:f2IySw72cVMC,daxojLsAAAAJ:f2IySw72cVMC,"S Chaudhari, S Manna, K Vadivel","2025 3rd International Conference on Self Sustainable Artificial …, 2025",2025,,,,
Enhancing MIMO Performance with Channel State Information in Open Air Interface for 5G Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:pyW8ca7W8N0C,daxojLsAAAAJ:pyW8ca7W8N0C,"SB Nandini, S Chaudhari, N Ganga, RS Manohar, NS Kumar, R Ramesh","2025 3rd International Conference on Smart Systems for applications in …, 2025",2025,,,,
DDoS Attack Detection Using Hybrid Caviar Kookaburra Optimization Enabled SpinalNet in Cloud Computing.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:cFHS6HbyZ2cC,daxojLsAAAAJ:cFHS6HbyZ2cC,"J Tolanur, S Chaudhari","International Journal of Intelligent Engineering & Systems 17 (6), 2024",2024,,,,
Trust-Based Data Fusion and Machine Learning for Underwater Sensor Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:yD5IFk8b50cC,daxojLsAAAAJ:yD5IFk8b50cC,"A Kanavalli, SS Chaudhari","2024 4th Asian Conference on Innovation in Technology (ASIANCON), 1-6, 2024",2024,,,,
Sand Cat Swarm Intelligent based Random Forest Approach for DDoS Attack Detection in IoT Network Scenario using NS3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:4OULZ7Gr8RgC,daxojLsAAAAJ:4OULZ7Gr8RgC,"SS Chaudhari, TN Sparshika, D Preethi, CS Muttur, AM Shadaksharaiah","2024 IEEE International Conference on Electronics, Computing and …, 2024",2024,,,,
An Energy-Efficient Mechanism Using Blockchain Technology for Machine-Type Communication in LTE Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:a0OBvERweLwC,daxojLsAAAAJ:a0OBvERweLwC,"KK Jyothi, G Kalyani, K Srilakshmi, S Chaudhari, M Likhitha, K Sriya","Computational Intelligence in Machine Learning: Proceedings of the 2nd …, 2024",2024,,,,
A Bio-inspired and Deep Learning Based Hybrid Model for Agricultural Drought Assessment,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:M05iB0D1s5AC,daxojLsAAAAJ:M05iB0D1s5AC,"S Chaudhari, A Anchalia, A Kakati, A Paudel, B BN, V Sardar","Journal of Water Management Modeling, 2024",2024,,,,
Multi-Factor based Nutrition Management System and Recipe Recommendation Engine,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:NaGl4SEjCO4C,daxojLsAAAAJ:NaGl4SEjCO4C,"S Chaudhari, R Aparna, AS Ramesh, D Bhat, V Gaurav",,2023,,,,
Integration of Swarm Intelligence with KNN for Optimal Nearest Neighbors Value Prediction,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:J_g5lzvAfSwC,daxojLsAAAAJ:J_g5lzvAfSwC,"A Anchalia, A Kakati, A Patil, BN Bhavana, A Paudel, S Chaudhari","2023 IEEE International Conference on Electronics, Computing and …, 2023",2023,,,,
Spider Monkey Optimization-Based Image Data Forgery Detection Over Vehicular Cloud Computing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:70eg2SAEIzsC,daxojLsAAAAJ:70eg2SAEIzsC,"M Manasa, SS Chaudhari","International Conference on Human-Centric Smart Computing, 333-343, 2023",2023,,,,
Multi-Sized cumulative Summary Structure Driven Light Weight in Frequent Closed Itemset Mining to Increase High Utility,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:BqipwSGYUEgC,daxojLsAAAAJ:BqipwSGYUEgC,"S Siva, S Chaudhari","Korea Institute of Information and Communication Engineering 21 (2), 117-129, 2023",2023,,,,
An Energy-Efficient Mechanism Using Blockchain Technology for Machine-Type Communication in LTE Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:ldfaerwXgEUC,daxojLsAAAAJ:ldfaerwXgEUC,"K Krishna Jyothi, G Kalyani, K Srilakshmi, S Chaudhari, M Likhitha, ...","International Conference on Computational Intelligence in Machine Learning …, 2022",2022,,,,
A Grey Wolf Integrated with Jaya Optimization Based Route Selection in IoT Network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:2P1L_qKh6hAC,daxojLsAAAAJ:2P1L_qKh6hAC,"G Kalyani, K Krishna Jyothi, K Srilakshmi, S Chaudhari","International Conference on Computational Intelligence in Machine Learning …, 2022",2022,,,,
Statistical Forecasting of Vegetation Indices using Integrated Neuro-Fuzzy Inference System with Bio-Inspired Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:HDshCWvjkbEC,daxojLsAAAAJ:HDshCWvjkbEC,"VS Sardar, S Chaudhari, T Ashwini, LM Sahana, D Sangeetha, SS Padti","2021 International Conference on Recent Trends on Electronics, Information …, 2021",2021,,,,
An Improved Equivalent Circuit Parameter Representation of Lithium Ion Batteries Using Electrochemical Model Based Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:R3hNpaxXUhUC,daxojLsAAAAJ:R3hNpaxXUhUC,"C Bhat, J Channegowda, S Chaudhari, K Naraharisetti","2021 IEEE International Conference on Electronics, Computing and …, 2021",2021,,,,
Computer and Information Sciences,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:SeFeTyx0c_EC,daxojLsAAAAJ:SeFeTyx0c_EC,"KK Jyothi, S Chaudhari",,2020,,,,
Modeling Cloud Environment for Assessing Denial of Service Attack,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:_kc_bZDykSQC,daxojLsAAAAJ:_kc_bZDykSQC,"R Aparna, HH Thrapthi, S Baindur, B Namrata, M Akhtar, S Chaudhari","2019 4th International Conference on Recent Trends on Electronics …, 2019",2019,,,,
Analysis of Security Model for Cloud Computing against DDoS attack,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:kNdYIx-mwKoC,daxojLsAAAAJ:kNdYIx-mwKoC,"KP Jagdish, JK Mirji, S Chaudhari","Asian Journal of Engineering and Technology Innovation (AJETI), 180, 2018",2018,,,,
Near Field Communication (NFC)–Wave is the new way forward,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:ZHo1McVdvXMC,daxojLsAAAAJ:ZHo1McVdvXMC,"V Manjushree Sahana, P Annapureddy, S Chaudhari","Asian Journal of Engineering and Technology Innovation (AJETI), 135, 2017",2017,,,,
Performance Analysis of Parallel Cellular Automata Model using OpenMp and PThread Programming Constructs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:KlAtU1dfN6UC,daxojLsAAAAJ:KlAtU1dfN6UC,"P Annapureddy, S Chaudhari","Asian Journal of Engineering and Technology Innovation (AJETI), 166, 2017",2017,,,,
Survey on Various Downlink Resources Allocation Scheduling Schemes Proposed in Long Term Evolution,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:3fE2CSJIrl8C,daxojLsAAAAJ:3fE2CSJIrl8C,"H Kauser, SS Chaudhari","Asian Journal of Engineering and Technology Innovation 4 (7), 2016",2016,,,,
Development of BSP for ARM9 Evaluation Board.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:WF5omc3nYNoC,daxojLsAAAAJ:WF5omc3nYNoC,"S Dessai, S Chaudhari","International Journal of Reconfigurable & Embedded Systems 4 (3), 2015",2015,,,,
Design and Development of ARM9 Evaluation Kit for Embedded Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=daxojLsAAAAJ&pagesize=100&citation_for_view=daxojLsAAAAJ:IjCSPb-OGe4C,daxojLsAAAAJ:IjCSPb-OGe4C,"NA Thomas, S Dessai, SGSP Yadav, S Chaudhari","International Journal of Reconfigurable and Embedded Systems 3 (2), 2014",2014,,,,
