title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Enhanced Multimodal Webpage Classification Using Deep Learning for Efficient Information Retrieval,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:RYcK_YlVTxYC,_gNJRewAAAAJ:RYcK_YlVTxYC,"M Pujar, M Mundada, S Shivashankar, GD Ramanjinappa, S Gouda","Journal of Computational and Cognitive Engineering, 2025",2025,,,,
Design of the AI Application for the Detection of Autism Spectrum Disorder Using Deep Learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:RGFaLdJalmkC,_gNJRewAAAAJ:RGFaLdJalmkC,"S Seema, MR Mundada, Meeradevi, M Kavya","International Conference on Intelligent Computing and Communication, 577-586, 2024",2024,,,,
An efficient optimization of multimodal web page genre classification based on objects using LR-Yolov4 and (Bm) 2-CWRNN Deep Learning techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:YFjsv_pBGBYC,_gNJRewAAAAJ:YFjsv_pBGBYC,"M Pujar, MR Mundada, BJ Sowmya, S Supreeth, G Shruthi, S Rohith","International Journal of Communication Networks and Information Security 16 …, 2024",2024,,,,
Novel Framework for Malicious URL Detector Using Enhanced XGBoost,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:J_g5lzvAfSwC,_gNJRewAAAAJ:J_g5lzvAfSwC,"BJ Sowmya, BN Swetha, A Kamath, MV Jadav, MR Mundada","International Conference on Emerging Research in Computing, Information …, 2024",2024,,,,
A Novel Ensembled Deep Machine Learning Framework for the Prediction of Chronic Disease,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:hMod-77fHWUC,_gNJRewAAAAJ:hMod-77fHWUC,"SK Hegde, R Hegde, MR Mundada","Artificial Intelligence Transformations for Healthcare Applications: Medical …, 2024",2024,,,,
A Mobile App for Seed Grading by Incorporating Deep Learning Approach with Bio Inspired Optimization Technique,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:JV2RwH3_ST0C,_gNJRewAAAAJ:JV2RwH3_ST0C,"MR Mundada, G Anurag, GM Mani, S Narayana","2023 7th International Conference on Computation System and Information …, 2023",2023,,,,
Cyber Analyzer—A Machine Learning Approach for the Detection of Cyberbullying—A Survey,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:M3NEmzRMIkIC,_gNJRewAAAAJ:M3NEmzRMIkIC,"Shweta, MR Mundada, BJ Sowmya, Meeradevi","International Conference on IoT Based Control Networks and Intelligent …, 2023",2023,,,,
Sentiment Analysis and Feature Reduction Using Arboreal Monkey Compression Algorithm with Deep Modified Neural Network Classifier,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:e5wmG9Sq2KIC,_gNJRewAAAAJ:e5wmG9Sq2KIC,"R Hegde, SK Hegde, MR Mundada, S Seema","Internet of Behaviors (IoB), 125-140, 2023",2023,,,,
Statistical Analysis of Factors Affecting Electronic Product Waste Generation in Bangalore City.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:4JMBOYKVnBMC,_gNJRewAAAAJ:4JMBOYKVnBMC,"M Shilpa, JV Alamelu, MR Mundada, NV Patil","Journal of Mines, Metals & Fuels 71 (2), 2023",2023,,,,
The Analysis Of The Content Delivery Network Application Deployment On Kubernetes Platform.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:TFP_iSt0sucC,_gNJRewAAAAJ:TFP_iSt0sucC,"MR Mundada, P Ramanathan","Webology 19 (2), 2022",2022,,,,
Studying the Efficiency of Deep Neural Networks as Intrusion Detection Systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:M3ejUd6NZC8C,_gNJRewAAAAJ:M3ejUd6NZC8C,"MR Mundada, SP Bhat, BN Varun, SS Jarali","International Journal of Research in Engineering, Science and Management 3 …, 2020",2020,,,,
An Interactive Cart with Analytics Recommendation and Tracking-iCART,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:ZeXyd9-uunAC,_gNJRewAAAAJ:ZeXyd9-uunAC,"BR Sanath, MR Mundada, SG Ravanavar","International Journal of Information Engineering and Electronic Business 10 …, 2020",2020,,,,
An Interactive Cart with Analytics Recommendation and Tracking-iCART.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:3fE2CSJIrl8C,_gNJRewAAAAJ:3fE2CSJIrl8C,"MR Mundada, SG Ravanavar","International Journal of Information Engineering & Electronic Business 12 (2), 2020",2020,,,,
Implementation of energy efficient data compression in cluster based wireless sensor network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:8k81kl-MbHgC,_gNJRewAAAAJ:8k81kl-MbHgC,"K Raghavendra, M Meeradevi, MR Mundada","2017 International Conference on Circuits, Controls, and Communications …, 2017",2017,,,,
Monica R Mundada Nishanth Thimmegowda Thippesh KS Avinash S,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:0EnyYjriUFMC,_gNJRewAAAAJ:0EnyYjriUFMC,"T Bhuvaneswari, C Raj",,2013,,,,
Energy Efficient Homogenous Clustering and Cluster Head Selection Algorithm for WSN,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:eQOLeE2rZwMC,_gNJRewAAAAJ:eQOLeE2rZwMC,"GI Shidaganti, MR Mundada, T Bhuvaneswari, V CyrilRaj","IJECCE 4 (1), 70-74, 2013",2013,,,,
Monica R Mundada T Bhuvaneswari V Cyril Raj Pallavi B. Kamble,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:UebtZRa9Y70C,_gNJRewAAAAJ:UebtZRa9Y70C,"S Kejriwal, Y Nag","Science and Technology 5 (5), 2012",2012,,,,
Design and Development of Efficient Techniques to Monitor Environmental Parameters for Agriculture Applications,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:isC4tDSrTZIC,_gNJRewAAAAJ:isC4tDSrTZIC,RM Monica,"Belagavi, 0",,,,,
Comparison of Energy Efficient Clustering Protocols for Heterogeneous Wireless Sensor Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:mVmsd5A6BfQC,_gNJRewAAAAJ:mVmsd5A6BfQC,MGR Educational,,,,,,
Blockchain in Agriculture and Food Supply Management,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:4TOpqqG69KYC,_gNJRewAAAAJ:4TOpqqG69KYC,"S Pooja, MR Mundada",,,,,,
Traffic-aware routing protocol for wireless sensor networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:ufrVoPGSRksC,_gNJRewAAAAJ:ufrVoPGSRksC,MR Mundada,,,,,,
Mobile Cloud Computing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:YsMSGLbcyi4C,_gNJRewAAAAJ:YsMSGLbcyi4C,"DS Neelam, MR Mundada",,,,,,
A Survey on Minimizing Energy Consumption and Maximizing Network Life Time in Wireless Sensor Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_gNJRewAAAAJ&pagesize=100&citation_for_view=_gNJRewAAAAJ:IjCSPb-OGe4C,_gNJRewAAAAJ:IjCSPb-OGe4C,"N Hema, MR Mundada",,,,,,
