title,link,citation_id,authors,publication,year,cited_by.value,cited_by.link,cited_by.serpapi_link,cited_by.cites_id
Automated Stock Trading Using Deep Reinforcement Learning And Portfolio Optimization.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:_Qo2XoVZTnwC,uOwul8kAAAAJ:_Qo2XoVZTnwC,"S BJ, SA Alex","Webology 19 (2), 2022",2022,,,,
Anomalous Behavior Detection in Examination,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:-f6ydRqryjwC,uOwul8kAAAAJ:-f6ydRqryjwC,"ZA yadahalli, A Parkavi","Computational Intelligence in Machine Learning: Select Proceedings of ICCIML …, 2022",2022,,,,
A Novel Approach to Analyze Pranayama through Machine Learning Techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:J_g5lzvAfSwC,uOwul8kAAAAJ:J_g5lzvAfSwC,"A Parkavi, V Sangeetha, GR Amith, BK Harini, M Supriya, KN Tejasvini","New Approaches in Engineering Research Vol. 12, 66-79, 2021",2021,,,,
Automating the Assessment of student’s Descriptive Answer Using Natural Language Processing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:LkGwnXOMwfcC,uOwul8kAAAAJ:LkGwnXOMwfcC,"A Parkavi, BJ Sowmya, S KG","Solid State Technology 63 (6), 6996-7008, 2020",2020,,,,
Recommendation Engine to Improvise Curriculum of OBE by Using Comparative Analysis of Institutional Curriculum with Industrial Requirements,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:Y0pCki6q_DkC,uOwul8kAAAAJ:Y0pCki6q_DkC,"S Likitha Korad, A Parkavi","International Proceedings on Advances in Soft Computing, Intelligent Systems …, 2017",2017,,,,
Course Knowledge Assessment Tool Using Python,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:blknAaTinKkC,uOwul8kAAAAJ:blknAaTinKkC,A Parkavi,"International Conference on Computers in Education, 2016",2016,,,,
A Strategic Approach for determining students specialization,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:9yKSN-GCB0IC,uOwul8kAAAAJ:9yKSN-GCB0IC,"A Parkavi, N Vetrivelan","2015 IEEE Seventh International Conference on Technology for Education (T4E …, 2015",2015,,,,
A Flipped Course Delivery: A Practitioner Approach with a Case Study.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:u-x6o8ySG0sC,uOwul8kAAAAJ:u-x6o8ySG0sC,"A Parkavi, N Vetrivelan","Educational Research and Reviews 10 (14), 1888-1900, 2015",2015,,,,
A Flipped Selection: Strategic Approach for Project Course,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:d1gkVwhDpl0C,uOwul8kAAAAJ:d1gkVwhDpl0C,"A Parkavi, N Vetrivelan","International Journal of Applied Engineering Research 10 (16), 37089-37095, 2015",2015,,,,
A Review On Innovative Trends In Augmented Reality Based Collaborative Learning Approach,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:mVmsd5A6BfQC,uOwul8kAAAAJ:mVmsd5A6BfQC,"A Gayathri, AR Kavitha, A Parkavi, J Aswini",,,,,,
Compiler Optimization and Performance Enhancement using Parallelism,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:5nxA0vEk-isC,uOwul8kAAAAJ:5nxA0vEk-isC,"R Kumar, M Rajath, SN Pratheek, A Parkavi",,,,,,
T4E 2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:UeHWp8X0CEIC,uOwul8kAAAAJ:UeHWp8X0CEIC,"A Parkavi, N Vetrivelan",,,,,,
INTERNATIONAL JOURNAL OF ADVANCES IN COMPUTING AND INFORMATION TECHNOLOGY,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=uOwul8kAAAAJ&pagesize=100&citation_for_view=uOwul8kAAAAJ:2osOgNQ5qMEC,uOwul8kAAAAJ:2osOgNQ5qMEC,A Parkavi,,,,,,
